hash,buyer,seller 
22pkgwr8TFREZZ2oS8jKGrBXoqQqbP8dknzNeUtC2mhgkxDVzdsozgA4Xh9t2citnusZ8EnpV5J5SwMLdLBCKLq4,23dijwgEx57dpT8imvoXFHKTtDa9hXEFZxxXsGmtCbAd,A7Xor2Afb27GQvipMf1a3gsv6fyJMxS46M4NxNE4hkvo,0.80294212
4bvorkJD79vRgGMZBQQkhU5av6CCdNPaXShkypSMUSm5c63ouq67NZKnawsbrVASVWR2ZXog4zsBFq37R6aQxQXN,9EcJK4ZomoPKHbpkyhgkn25saXRrcRAPhGaBrwgDafst,EmLSAgZVshiwHyWwFXLEfkgmHvPw8jsZeYByVXDPWP97,0.7
2YYs4bF8diDhyR5K2BZCKRXY9azHB6sELMqDL3Nymgtk4YtwLGRNpeAMh2HAeQ5Ds6U9NdvhbfTrYvopPHA24wrj,EmLSAgZVshiwHyWwFXLEfkgmHvPw8jsZeYByVXDPWP97,26aqRSKCJybR584jTKbaruvREJWRgbxpzbEXgpdACQwx,0.17
3QJQubFXxUAioAF6XaEdoXASzfqzCmDAqbwAymbmk7pW7nv9wroPU6ZT1kCcqibwTF1ZvrCZjxHxwrWYYxqTy6S7,26aqRSKCJybR584jTKbaruvREJWRgbxpzbEXgpdACQwx,D7C9e6xSqnThhUFMtBYYZEoLsu5eFTFC1iMTMYFro5iH,0.093
5RvUy3jELTm5D7DTmvLsCBVaAQzqmeKegEftpeE9dNuTvhNm7i7ZaTqNG16CMqW818ncJ4X8PwoujWtPya59Vpk8,GvQWziHXvvxQeLvDThcW7eFKn3fD2PSNXHjmGBq2VMxi,7idATBCARd6gDecttUrTrt5GSwt8RsiQF2TLSZK2HX6X,0.028
n5H9YVGvUK4VcRkWiw45THauZ4KUVazsUrNP65RTwh7YG3bRoZv9x73ffGF7PQUDirQqpAmUsVMLiu4C4jWErbR,7idATBCARd6gDecttUrTrt5GSwt8RsiQF2TLSZK2HX6X,B1N3s8wKRzsf9jj46qLE19oT1GSbnSwMaT5FfedxeCyA,0.009
3zA6CQqmf9FeRbnJmqT4P5vyteU4trQL62Mi2qgUawTK4YzxxvAuic2n8FQtMU4CbhaZN9DnLLBMbV97DrXPmdMp,B1N3s8wKRzsf9jj46qLE19oT1GSbnSwMaT5FfedxeCyA,C1qMB1dc8JecNjStpRCZBtJfAN6V3Jdy3i5cXghodqH4,0.47
PXygsD6NoefwHNMu6CLF4vxnDhhx4Jf1brGSgqJwLR3sxaBrTTENFZCZEYXRJD2qBoAT2yERiNwDuqQSTAQZKQw,C1qMB1dc8JecNjStpRCZBtJfAN6V3Jdy3i5cXghodqH4,HNc9gYD9SbymXvmegpCyoHsbkxTcwVLurV97r2n812JW,0.5
5Qk8hchTfgKgfr9JEgVua9GF2QsRmfgjcbYi6zYKtMGWj4rZRjxUoEXW9QyBdghJXcDovsqg2tyNUz19dFtoTZdD,HNc9gYD9SbymXvmegpCyoHsbkxTcwVLurV97r2n812JW,CCeRrUKwuMxb5ppJibQYVhkVWz41itM1R8eZGkDpuazV,1
2HfaLkZSMqwa1uaD8N4u1iwZR6owHmw6sYm8L41vBhHQhfYVELxqNnVdsri9nXq9iMnWpzPGQWSBsvWssa3uGEEq,CCeRrUKwuMxb5ppJibQYVhkVWz41itM1R8eZGkDpuazV,DeCCuboheKjrxrux8sTeMGwh2g5FVi52nZisMKkCYHg9,0.29
2jPPtoYSvFCHompyAt6rCDQN8mRcrZGM9dFLFLTfsh4Smz4yotowc2zs8Pb64fj13QasbhY5BMczbZfK8yokKWKR,DeCCuboheKjrxrux8sTeMGwh2g5FVi52nZisMKkCYHg9,Dviyu25M2nGAqy4c7Yh61ZAUwMZsfyN3H7i1Wf8DuTV1,0.199
62PLi7dQcz2vfzhgyyRKsWMVQDGBWUAjBEKrNQbvAEinwZG2pe2hmkbVNQ3Z34G9MZt4ehyYrtG7XuVCVmkmGcKF,CobCcPDWPspKQEKsjBrPpn97HcBKX4MiZUPF57o3CSbj,6xPVHogWRWWLcsm1WkmF9h9UgBLMhx61kHzg9WBsSE2r,0.1
gfahEQJnH1QdkpJxW2h78yRtuAF9XXdUcRMTp9L3EGBs2pAGE5CpnWxrZYnVmGamEAjTVurC2oXMTx4ocBqEfxv,6xPVHogWRWWLcsm1WkmF9h9UgBLMhx61kHzg9WBsSE2r,HMYmVGdDLDususXU65rJaU48zGdEtRwvxkZMdU2AuEBB,0.008
Z8dtHRtHLUK3hjNYAnnjCSB148vSBZKk8LqX1pmnw3Dnx6NAbUF41zMkPugFiMmXPT7Fr2fCf9U1vgeFqEEMGpz,HMYmVGdDLDususXU65rJaU48zGdEtRwvxkZMdU2AuEBB,3e7ae9aDpUnzRdgJaekQgbSuckCFxJjWXQsAVVXXdWeb,0.12
jCV9BhHh21KroWMRSV4fYgASNT3R5sPARav24KH9XC7uSj7n1TsCSr7Z5Kfv5YrZDHQUtr1L7Z8y8WojyycaWtK,3e7ae9aDpUnzRdgJaekQgbSuckCFxJjWXQsAVVXXdWeb,EcvBMwLAUn68FsTzFD37n1D6XdLBwkwpNowguWjbr6mv,0.64
4tmT8qmRUXdjPnRqj8qGznCqSGn1pBV4SGK9dGBmFcWhvBYy5SjwN3uHJpYH2dAZ3akPXdZHWZ4neNzNZq1JLCo9,EcvBMwLAUn68FsTzFD37n1D6XdLBwkwpNowguWjbr6mv,FiQui44LTYVuShM1BUR4EnRaYb7s9np91iWbmGEDFn2E,0.6
2wwXUg2oH2BHCNDfNAEev8TSdpWE6Vwy4gQtULGYJ7c1SaAq61FUpDVd3FDahUQUV469Z4YVK8cYyRjQyQHr8dqj,FiQui44LTYVuShM1BUR4EnRaYb7s9np91iWbmGEDFn2E,7JPAqftAxmgAbLMY6YVvwsb7NamoxDQnR1J97xSm1nmb,0.16
2SyBZ9k4NzyeHu8wEkXFUrBJeupjhxrRyk5z2MT7nhDVxvvF7zbndm4UeeqDwTymqihZzYacUvBQ64mm9AtVxvh9,7JPAqftAxmgAbLMY6YVvwsb7NamoxDQnR1J97xSm1nmb,9wDEEMuxpGVZHcjfvUY72TaYPGtF5hhyYKHHE5hHUB7a,0.125
jDHevNWVREtMi2buue8uop4wAYF1KnRwZjS9Ck2VdJ5tSsDW1vdH8PmdfxxCS8tAFZnb3ftHBapngdbPyBXHYvD,9wDEEMuxpGVZHcjfvUY72TaYPGtF5hhyYKHHE5hHUB7a,Dviyu25M2nGAqy4c7Yh61ZAUwMZsfyN3H7i1Wf8DuTV1,0.199
42NkC2Uwb7vuYQY3jpBV3afUuejZmmJdhQzjX4RrV9ALminVNNTQFoeJEK1KuLYBWuLqFHU22qB2HjqAynR9GyTk,AhR13qhy5qmU6ay8ykHX77hRbhNsSVaexWFnT2VLvQTB,4eKKpAnFbruPyPcU1rSTZ5ChEQUUTusaYzHachRxGuCB,0.104
5nKdmPW8FbBogvbwjm8XEqL3kLQykktrP6UopGnUaULBX5Trs3LMHLsWhZuKq3NvDNZ39FENZjtg11zG9MDm9fPv,JD3wzAKnhWBeX6dD288iAspy6as2FdskL6YBMLPtYzV3,Bcw2Mz7shnp7gMWykchdhM1ksRASR4mLQYyRPWtjYuZS,0.1
5txm93yUS1Th3uL54pU9KfxeyEaZovm7Ep4VpHBKpB9onBV4bQr6pbpfqJ8ABis8DSnKh9L25Yt1Tx3cLZ5h34bT,Bcw2Mz7shnp7gMWykchdhM1ksRASR4mLQYyRPWtjYuZS,DYLm6wkeFJgyAHS1y5EW3Hi2xQHdxMXfsiau9BSqLzEc,0.0498
4TPdbYh9DGVSmzVkex987R74mmUw4Rae3g5HuZ8AjdY8ybWc9B4FjphViVbHrUP7vxxJeZmYqsFuVk5mNxjJWU1V,4tNX5XLHpypAmbEeqPXu3F5ZJuJ2x8fwqVuD7kH6hJcq,6YUSVHbYMZ7Uu1tGAYQXPvpdvhZYyNR2uWRa9TN3h9We,0.25
4bnnBVszeEaUsh8xkVAUwUcoh6KjWrMxENTrhoz6koN7abq9j4XaadNNeafFfDjYcSXZGLH8n8Pxon98gytENLbj,6YUSVHbYMZ7Uu1tGAYQXPvpdvhZYyNR2uWRa9TN3h9We,Bcw2Mz7shnp7gMWykchdhM1ksRASR4mLQYyRPWtjYuZS,0.07345
2XFj4UBitruiEZ5L6YuZ1VgC1YokKBBiQBd6947AnKTFQbe8PKq5NybndYAR7Pru1h4v1D1vWUqRXnuR7SZ323Ka,Bcw2Mz7shnp7gMWykchdhM1ksRASR4mLQYyRPWtjYuZS,D7C9e6xSqnThhUFMtBYYZEoLsu5eFTFC1iMTMYFro5iH,0.05
31sfLH8BFE3bM6w93cgHZxpSV2Jb1CLsM6poB6MrdHxWeNSXAQs5Y7S3TXf3zDruUXzcnMcAtEaBSNXSi6B7r5ws,CmWzvdWGrNA8umggpUAvN2TJUgHKWcWkrryNSVDUczLx,GtdepMhUSqVQWsC2jkXhGzgftFysGwYNu5y2ViCKeXH4,0.3
4WZd9xUPyCHZBwWam3fuT2rTWxKaCTHsLVnGS8tN3byJ1JdKEfdD3kSMwAtAatVtuCsHvZM3nf1enX3LNhEgJZNG,GtdepMhUSqVQWsC2jkXhGzgftFysGwYNu5y2ViCKeXH4,GA1PMXugsPqSNfY4JPJvRVfef1Pb8U8fwUQtEKKCd5wk,0.2
3QwBqAGAGcHSeijDKDo7upENy1PFUAzTtPqWWowqeViyPn2zonQpUGYFp2u1oBTrQcUxrHM5k7KnwPDQkFZSVQ9B,GA1PMXugsPqSNfY4JPJvRVfef1Pb8U8fwUQtEKKCd5wk,BUrNcdYVkJKymTk1jhBsHWdD5W4hQnvyGkoaxzJ53zKx,0.81
Uay7T3TGP7hB4Rvuo19NrR82QLnuNgULbdyd5kRg9HF8ombuNQY1BgmCbG88KM4cwDsxoCPEinmFPVVbbBz61TA,BUrNcdYVkJKymTk1jhBsHWdD5W4hQnvyGkoaxzJ53zKx,994d26hgquecXGxPinrBkCDK2iesyrvp7TqdUfSMpvkt,0.13
4r9yN3QghNpGznajpyK4M4QiKZqETCkDQa5aHS5ktZxqaPkm8DXt2sgJJsy8XVg4akeR2uYFJCVFUstupPey7dG9,GvQWziHXvvxQeLvDThcW7eFKn3fD2PSNXHjmGBq2VMxi,7LQEDv9baBEUwRSe5recMpBGP6h2gwC8cSGsMXiNK1nM,0.009
66RbhHbLZQkC2L4X8GZT2t9XvchfNcX11D9wrf9WEDoXDzWboqtzrRcF6sxNp2zq3EW9Gz8c3DRXuSwXunVjbQK2,7LQEDv9baBEUwRSe5recMpBGP6h2gwC8cSGsMXiNK1nM,o6HPLyXdQC8nZjAgaiuJVggUmSnQEpmh9oUVWhtRvt2,0.24
461KNj5DNVP3GayUtb6f1QMc79K45rbKmh7pE5YJvFNBm8xmUFF3NDzfdgTXMv59UCyc5AiJL3vjrMa5npCKLxcX,2uKS4xGYdbspLohjqvMKqaezLBeKWchosdf46dxz29cC,3iU3M6NmC5WMXoA98okMfU2UwNGhiG6BTMHrsWRFL7pT,0.8
VdTrbFunx3CRnsX2eLGV7rRQiWSrVdgWWGX1QDZvk5AQSeEGVi6RsMdmXmkmfnkkvk1EB8zod2QX4dG2tNLGfSW,3iU3M6NmC5WMXoA98okMfU2UwNGhiG6BTMHrsWRFL7pT,HAomBcdJDBv5StgAx9yji1Ax8HTi9qSK2nSBvLqtHNPx,0.55
5x4Mbs4m2zfey3riD7aGQELyCBiAg7aHtb55Pq4dGKDY86VwyTGMYydpRiExzYJpkqjedq9UghUFeeqBffaRBmtS,DupqXNxNktyn154jxVgkLEBrsumECas1xwdghyaEfers,7KHTkuonxNsZzMAmFSfzGVGEM8uHL9RZ5UdYJ1BDCL6Q,0.62
32w4otbqbi9o1HndquqtYxbMRuU5Hgq846H2iMmzVCaoUGPMRn4865UncNJESt3BoE9fG4ZLAmvCSkjUZZCu14oN,7KHTkuonxNsZzMAmFSfzGVGEM8uHL9RZ5UdYJ1BDCL6Q,2BEtoHMFJyc6nKfGjEpGb4SgUFsniCksNT5bRZLyAwJ6,0.5
yeXMiYND8eQAAd7Rv2zdcMmAUKcojCNXCGqA7gkZdw6iDi1cD5yjfgMcewJKbVBfcwcMn6JaF411iVindKUaJTd,2BEtoHMFJyc6nKfGjEpGb4SgUFsniCksNT5bRZLyAwJ6,AbU9rvKiiWMFMfwH7q3HcsxMxyUoAThHpdjsMYPHLj66,0.49
4BRuCnwVpkfsCpBairXMfsxpa4z5oZg58b1pbG91V3aUPRKDGyBsjBRRo9HRYU1Rtg6Z8ZbGbYnvTc7XqrJWQA7b,AbU9rvKiiWMFMfwH7q3HcsxMxyUoAThHpdjsMYPHLj66,HFbZ2q8aNZoodtPwqggPUzazxTgs1uY5ER89nu35NikG,0.16
2eTiVxcwB8Qpd7Kr3qtmnyBvEAcvH9BEg3ZtJXKhaH8L6AtAS9gzUxgdJZCgjLFh1bWJui9VpEQ7Q4PAHtXPYFFq,HFbZ2q8aNZoodtPwqggPUzazxTgs1uY5ER89nu35NikG,Bcw2Mz7shnp7gMWykchdhM1ksRASR4mLQYyRPWtjYuZS,0.07345
5HHJRpyLbznZRXaDjYMCZvfu7kjumHY8V7iTQepm3kUCyVfoQcVr75ugk4Hfk2hjKr3d31ri8xngHzWyYNhAiR9W,Bcw2Mz7shnp7gMWykchdhM1ksRASR4mLQYyRPWtjYuZS,1CrfMxKecvQh6e2qL4L2hzQyiSDAf6kA14MbtS1eFqq,0.059
KVoyR2318Hky6mbNhR3CQ2rBNfQeJ4Tr2pB7LihZbPufmbBF8zzBfWtYaqgmNLGkRpfvfAy3K82s9oPikjgWLuU,RsHGnLFQCi2f6x4Pbvyiso94wad2BUXMRHYqMss8pmR,4yNvRtM79iwNUdYwCnPFhtEGQSSSjTBBuaq2fbao1VaR,0.198
4DEmXMSjTSybThUyFzoqWgwP4BSvNbz8RJPyG8742vmuuAR1qTH9fHT8euZoH2huVeChNoVS3LfHcKPLmp8fbYka,4yNvRtM79iwNUdYwCnPFhtEGQSSSjTBBuaq2fbao1VaR,2yZF9fTrEZPjRKDykDMeXVTUL8BJHBpQCPp6nZRGrCgi,0.11
4p7hM8RmuZZbo79ymq4Q5WeDwAd1vkt2p8PnbqUa2GwTeNEiVTfrwvVFiqwn5HBGBUyYHE95fHGPxEnXG4BgwFtT,2yZF9fTrEZPjRKDykDMeXVTUL8BJHBpQCPp6nZRGrCgi,8MHsdBGDgySkYGg7M5Sfofp2s9v3XLcisYcVmWwnJgfc,0.069
332moQYmCpWTUbkj24cBx9TXv8D43NXvcmvweqXZycWMwXUH4FaDQZZGxNThDtyQQQfWVo1KuFRyitUqGjaQqoE9,EXvw1T43DNuZYi3FypRyG4CqhFhoB7eBMuY5p5Sae8kH,Ce5rx7ZEDq5VmxW3bg7Jerd4FusC9LZDotFn1CALa3k3,0.015
6hV1GMfU9Fe7psMuBrJNR6yCnt8rcx93EkBYY8bVCGQpiGQoP4bgCevfjzgQeYwK1cP2xWPYTQpYm5TjnJQb1G2,Ce5rx7ZEDq5VmxW3bg7Jerd4FusC9LZDotFn1CALa3k3,CHWz1rw9125HYJHnhndunXjhXkpNieagGkRAqTtSiyy5,0.62294212
4i5imgiN6UeyikFkGha79ZnPsCQeyZERKwKB3znjdJ9SZFXChuXfqimbiuK5JDeP6vY2yLMtRsYNe94aah1cryyd,CHWz1rw9125HYJHnhndunXjhXkpNieagGkRAqTtSiyy5,D7C9e6xSqnThhUFMtBYYZEoLsu5eFTFC1iMTMYFro5iH,0.17
5rtAQvcgFKmr3stYuDk2qromiz4putrPc6nNF4UkUh2ivSgZGnFNQqPCMkPjeGFT2BJXNLL4FF3i4chRMLUxcJvM,Ssy5VTnkv3EG4gS5c9ntD56prCesZRaHKtNHTDLpwTw,BoYPFnWgQ1bJCCHaVb8Q9MJ697Nb6Gjmq4xgLpAkBYss,0.69
25LXQX1Wt7BLR3rbp7T9QjaL3fFNYAMtgAUFhx4jxgxtxXLxMKBsLN5rtnmPvytk9EpuCDRDK1LTmJpXHavJWiQL,BoYPFnWgQ1bJCCHaVb8Q9MJ697Nb6Gjmq4xgLpAkBYss,8MHsdBGDgySkYGg7M5Sfofp2s9v3XLcisYcVmWwnJgfc,0.58
2vGKbZK577YuabNKf8i7qz5zQJhFYdh72wRaAceai6ywfyk2MYJvbd2wzh1qHfTjtSVGu6QNohs2g1PYuDXUsWxy,8MHsdBGDgySkYGg7M5Sfofp2s9v3XLcisYcVmWwnJgfc,DTtxuCuNMBxqcbbSD9Q4DdtrFXCfa9VGJafMd6vqFXH4,0.4
4k4gZyFu3gY9So3pwdS6sckuNQoEJUb5YoitfCz55e8R5zb62oqVD1pWof7bopMPx1tCsEccUyio2cG5t1EiaY6v,DTtxuCuNMBxqcbbSD9Q4DdtrFXCfa9VGJafMd6vqFXH4,44AAFM9sSgW2TgBEN2AwFuja5KFRvR4wgJYTE86HLRDu,0.12
4ondkrbvhY6zCoheMrrrynBFAZTmewupsVtJPwABbw6CGMbez6nSSs183MMh6oCdwSvPnY8Fy7MjaTZrCmVr6ofP,44AAFM9sSgW2TgBEN2AwFuja5KFRvR4wgJYTE86HLRDu,D7C9e6xSqnThhUFMtBYYZEoLsu5eFTFC1iMTMYFro5iH,0.1
2xzQ9yaZ9BnxKhwUdyzio44sKRo1sXd3WdnQzKxrE48Wtr2Nc1aB6cq6METNWWMozij3KrWUDhMXLLdz3gLmqDsV,Dyjv1dvTkmE8ZpWC8JhDvcVC9ogT5SQLPsPb6DrgTpYS,Dbdyo6uAHbgzop7RC576nLvvCDia2h5XqKgL6HRbFyW8,0.36
3bbSCg5W28bXC7cZ3hYrrKjHx9Tc52PDNawuZfM4o5TbDg6r23HyqXd5JxV8B3o8aUTNkFFGXk46aT4PQhea79Fb,Dbdyo6uAHbgzop7RC576nLvvCDia2h5XqKgL6HRbFyW8,BF4xkUDFPZKGMkaQHjmwccPFSEsDg5niSBjT16AX5dYz,0.169
3Kd7LS33F5rKZDpj4Lt4eWJqn3kTDBxyG9BEn6ha2hYxB2dwd1NQS3rBZHd6efWDpHdhoChpnQG1AaFehM7QbKm6,BF4xkUDFPZKGMkaQHjmwccPFSEsDg5niSBjT16AX5dYz,BdRwqMV74EXkSTX66xpZDf2EaDTA232bwMYF78ynjGWJ,0.048
37NRam49yYiT346bwHsu5WJrY34c6p1dMoaTWZmT8HuT6F5xeakiKbNgy1oA5N7NzwPgkw6TF2pXsJt3tm1aYyjy,BdRwqMV74EXkSTX66xpZDf2EaDTA232bwMYF78ynjGWJ,Ed3QF5W3npzwpyF1EYAQoexdBUbykD7Smo8TY8tpuUaj,0.05
2XfeVxKB6w3F5E9Zcqy9iSQTDCGyGR4ZGjW3KKw6JVHVWQXwTym8copC3bvpeJwSqo2NcUP6BrsgzxyEaXKvbNrT,Ed3QF5W3npzwpyF1EYAQoexdBUbykD7Smo8TY8tpuUaj,D7C9e6xSqnThhUFMtBYYZEoLsu5eFTFC1iMTMYFro5iH,0.044
37fmwV4kBRviaj2aaxYTv89jM3THeHy7oc7kSaZh6q9T5hSQLgaFugB3oWMh8UenDrAuaK7qAYbHa3bFKEwW1KRz,Ssy5VTnkv3EG4gS5c9ntD56prCesZRaHKtNHTDLpwTw,J1KxBMX6YxWVnpXbAUs57yGpJ7WQVy9uY46n4aMU9EA7,0.67
25Uau5CWJzQaXsa2zZMWQFBzbvDtdnPf4Q9ERW9z1qyGY37rZxVkGZX5jstG42aGok6aRXURTGqBbzjCdBjMyUin,J1KxBMX6YxWVnpXbAUs57yGpJ7WQVy9uY46n4aMU9EA7,Fr1BdngXnTGifEcsc9oE1hZEEcagPx6LR6j87ExDcDFH,0.95
5vWCQ1BCRFSW1rbByLczCi8b85sswnuq4o91xqG8iVjv5mZrog6SPHcNVKGXZuztMC3ai9rqWCkrN4DM8mhqPdYA,Fr1BdngXnTGifEcsc9oE1hZEEcagPx6LR6j87ExDcDFH,5MCvidWFfASydRnqp4XLduChJ5wW5sSyo8LWgtEA9wt4,0.1
WzLVsjTbcVgbtCdPs4beoT34KirZ9GjoABMeP7PQ9WnZ6oyuBjm6WapPz1kZvdFY7hmHLB79Td2MpyAeWkP5yj9,5MCvidWFfASydRnqp4XLduChJ5wW5sSyo8LWgtEA9wt4,7LQEDv9baBEUwRSe5recMpBGP6h2gwC8cSGsMXiNK1nM,0.15
4kJSawLKv2wvzErLRDsvKPcoM7TPb53smqWytMAR8gZecridu12UavXwDpYbfRnM12tvVjoqwPZidyaAKwJY2T1e,7LQEDv9baBEUwRSe5recMpBGP6h2gwC8cSGsMXiNK1nM,5evNzR5HokNSEq9czwx3eFdmSmPPnaAMLSAzxgusyk16,0.1
4L1RGeesfryAV5JWqUhrb3yU8tiqAVJwGbSydYEgd4F1afgaav3mhSWvBxk2RhC5iJGDxtFucjimJo7bUDJYboUJ,FtBavaGUoqKnz53fe187DESL7VvJFKnJffp5wyRx6KPs,J1g4J9wbPHKjER82zpQuoBSgdkoUqWgqG8tBGkQJG6FZ,0.7
5wccXYebBYhQrUVoCcFuw64o625ki8fGPiEmPumnCCmAURuk1z3dYXLSCxJxyHucx9yYRYotvAtMBt6QzkWfJCYC,J1g4J9wbPHKjER82zpQuoBSgdkoUqWgqG8tBGkQJG6FZ,5AvWUCP6K1evt6ccS312Ss2eBbkyyJ4nJE6qpTZHFf2b,0.58
4GWdKcVibSXg8gpoRfLVwXF43Y549H98mF7yRQ59DKnP8wZqfNgaVFHLhJucmCmz45FEiccPEK7sDekkmxw5nf58,5AvWUCP6K1evt6ccS312Ss2eBbkyyJ4nJE6qpTZHFf2b,HGAjfRcfNFFmCMXmj7Hg5d1GSkWGsFX7V4G3c7mFR9XC,0.29
4Z5HSkXTZsyhbGC64QNjmgm8vCdyaJVJViMYcnXG162TvRmxDj8EGzsMhY9K7WQoDdf8jcNqcpaHUtuSK28VyoGA,DbEHKHGkXDMGUc7FgZqSnEbxM2aW7wTcdpzZ8PMZW79a,FYouRQbrUbG3bzRGv3iaTAPuxWgHdH4raxxBHo7w1M33,0.6942
dbFkhHkyvxz98hKi9LE33DuqGWGXQGdvQc9mrUdA9A6dLArb9tMEh4rKPiY3gSQWNqYhsNSfgWgD9Uc5PiKZDPc,FYouRQbrUbG3bzRGv3iaTAPuxWgHdH4raxxBHo7w1M33,3He3XRxrjqyYkFk4H7ZbbBKewiMCZuTBqF26TQVPkP2a,0.24
4FpkCt7vYHfaQVg7Yf2WvPf3pvpfYsp3P6LxRTpohYn3JtWyvmJaAgQ6j72Y5GEWDL7NkYVNGXeefqZT9MEjUKxJ,3He3XRxrjqyYkFk4H7ZbbBKewiMCZuTBqF26TQVPkP2a,7fddSukZ4MUoJqb6iscKPXyuD9HGJRuRfi9sdhE9FbmW,0.189
4MKwevmt2fLDLhz8NJWhbP7MDzA7oYhFLe4Xt7dmDZ9cpoRhkFXA4z3yG2Kq6KDWoXYRqWicQHsinTjsur9WrdFR,7fddSukZ4MUoJqb6iscKPXyuD9HGJRuRfi9sdhE9FbmW,Bc1B5HQCQVchMaBx2wevLtSjYgoYg7QbAyd4Ve91GAMK,0.149
34ruhEPsoicAxDAdWZKaUqDtKKZ4kDQh7f7sUGtUF4WrBggSjRaYqaW8Eu6FjUcZGQC5q6Kn9ah92FkYb2u33tte,Bc1B5HQCQVchMaBx2wevLtSjYgoYg7QbAyd4Ve91GAMK,4ddH5cZFbx2o6AV8x64DmKwW7FeUNnWQw1hJeyWxzuLA,0.06
s38KQ1dHLc6wx6zx9M3cnhr1iJPXk8L6Qs7cS8LB6M8Jk8E5NJ6PzwoG49sahu1ingDWhXVmNDt8WtxR1yFx2Bf,DY8RFZdpUioYxv1fvEp3UV2UBwjPQSeE8sq5WmKYAbjH,mopAkRAP3LoAR8wjPpSaWjU2VWybQTCukJA2XRuyqNn,0.014
pvt79JTDGaVcpiWDHPwHQJXovx2Pv1wgDDWgEBGMJA8igxFgrbBNz9SRrNr715T2F3Ry9ZNq72iVZLSdHmKPQHM,mopAkRAP3LoAR8wjPpSaWjU2VWybQTCukJA2XRuyqNn,EZsMU2QctLjDKQNPA8vcsePwZjyBc5g3tD6yTSJ2qdPy,0.53
bamsyDwivbJqejknd5Cgsnrri29ajK7jubrE5J6tnsNVWJPBk9wwijjWFxnUUF8W5NvkNsCqWT6rLGFCYjse9Lo,EZsMU2QctLjDKQNPA8vcsePwZjyBc5g3tD6yTSJ2qdPy,EuSgddsfPspi1kkdnosEcndymiKE998zUqWfKBpDAbG2,0.19
3CXZiXNEG8z3ygK3oDqwt8ukYat5s9mRBo6GBXR3zjpigbQum3Pc81J1sxJqnceVNdqtacRHFhW6KNFjPb84Aw9g,EuSgddsfPspi1kkdnosEcndymiKE998zUqWfKBpDAbG2,CrsfajoTjcNyyXQ6aFrRx6s4j4okmHibGnjTLoxncQmj,0.07
3GxDmzkjBSCMGCuyRBLHZLDyJqV4v4sRm95iKJW7eSBVW9GZR9HEd8XdE53qhMCiA5Ey4FW1sTnEWiSnJbyev5Df,CrsfajoTjcNyyXQ6aFrRx6s4j4okmHibGnjTLoxncQmj,6DRTbMbW1prFG8NV8J7dH7CyMbkm3EnAMyoUT8rUTN16,0.053
46vNGVB2yWYujS6QXacUraQE1rqFk4LF5fzhqAVN5XSQFjCd5n4zDpheSY3WfcFTZQwKa8csASm2pfJmAepLjt5M,5w64SDmdbxba9rgXg349p3qbcGJjhPz4BBLXQuEz5HH8,9JrC78eubd9dWEjHSbRsA9PDjQMjuZ49VLaQuRmpuj55,0.55
3wGqa3yWphTHNfbu63iss17V5ksXXe2WWaoMduequgyUreSXx6ALUcfap4NmztdzSicStqpy9uR2GEMFGNWPnjX8,9JrC78eubd9dWEjHSbRsA9PDjQMjuZ49VLaQuRmpuj55,69asbUp4SvLc6JMSbEuShtQYK59XBEFLCaYRZAT5A5Rg,0.126
58zTboH8XTUSmnRwdbtk1h4YgetGGrdFXZ8qgp9F42fK8in2Vooa5NLfrUHEUmtiEYLF4T9iPgXxAEZcYgKrE783,Bj7CFFg46SLU2DbPPT1Ex6MLR955BBaWvJhrq9rT19G3,9U49tqx2zrp7jh4FRhGNLpBz9qYiRtJqLk3w8iKwzJpt,0.115
4zdxU8PZp8RJrU1tESbJmTfYWvKqBrAQbVvPTqpbykqx1XBE3FHVFbKwbLuCw1vd5wJQfQ3Gpd22S2uRZk3ir5Ap,9U49tqx2zrp7jh4FRhGNLpBz9qYiRtJqLk3w8iKwzJpt,65qFmhCmDgXjg1duFdcpYyPheWyWGyusZhy3Y8khMoYm,0.119
2Pm3zccAyyxHvS2UdvUnLmSH5N7u6k7ozXvk9J15Ai5k8AQF9XrAni8JcMF5UQUGnWLJzjnHTzXowEjhj6baVeT7,2wv4vU7LxJB7n2xWcZQvsJseQ6WdyV9cqoKwhS92h5QR,GCgzYWxzbKYzJAFRx9qTGCT3VxwtiK2gNTT11nR5TuwY,0.949
22YZmGsBm1d2catxaM8Bvjvaz298DMW6fWqGDM872N5bWzgyVttoboB9cuYc5j37HeLkT85ggcF2h4BPefRHmgHG,GCgzYWxzbKYzJAFRx9qTGCT3VxwtiK2gNTT11nR5TuwY,Bd8YgzEw1PB44opGK1kWVE7XVXiNce5FaVCW9eXGPoQG,0.59
2CK8ZPHzvKqSqUniC7GNNB79zZeqgJLuBoDGJipd5cHW3ZTmm8ht85kMZAGpFRQQ6NoTtkvPUyVGpMBX4qQrQL4c,Bd8YgzEw1PB44opGK1kWVE7XVXiNce5FaVCW9eXGPoQG,69asbUp4SvLc6JMSbEuShtQYK59XBEFLCaYRZAT5A5Rg,0.68
